Verein,ZVR-Zahl,Bezirk,Foerderung_ref,Typ,Jahr,Betrag_EUR,Quelle,Fördergegenstand — Anmerkungen,Programm,Kurzname,Verein_key
"Wien Modern, Verein für neue Musik",678661440,3,MA7,Beschluss,2023,1040000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Festivals Musik — Mehrjährige Gesamtförderung 2021-2023 (2023),,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,BMKöS_BMWKmS,Beschluss,2023,275000,Kunst- und Kulturbericht des Bundes 2023,"ausbezahlt: Festspiele, Großveranstaltungen Musik und darstellende Kunst",,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,MA7,Beschluss,2024,1040000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Festivals Musik — Mehrjährige Gesamtförderung 2024-2025 (2024),,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,BMKöS_BMWKmS,Beschluss,2024,350000,Kunst- und Kulturbericht des Bundes 2024,"ausbezahlt: Festspiele, Großveranstaltungen Musik und darstellende Kunst",,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,BMKöS_BMWKmS,Beschluss,2025,350000,Transparenzportal IFG 2025,ausbezahlt: Förderung Festspiele und ähnlichen Saisonveranstaltungen Förderungen,,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,MA7,Beschluss,2025,1050000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,Wien Modern,"wien modern, verein für neue musik"
"Wien Modern, Verein für neue Musik",678661440,3,MA7,Beschluss,2026,1000000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,Wien Modern,"wien modern, verein für neue musik"
XOK - Interessensgemeinschaft der experimentellen Musik- und Klangkunstszene Wiens,1792507501,19,MA7,Beschluss,2024,16000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Festivals Musik,Jahresendzeitschokoladenhohlkörper,XOK,xok - interessensgemeinschaft der experimentellen musik- und klangkunstszene wiens
XOK - Interessensgemeinschaft der experimentellen Musik- und Klangkunstszene Wiens,1792507501,2,BMKöS_BMWKmS,Beschluss,2024,12000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,XOK,xok - interessensgemeinschaft der experimentellen musik- und klangkunstszene\nwiens
XOK - Interessensgemeinschaft der experimentellen Musik- und Klangkunstszene Wiens,1792507501,2,MA7,Beschluss,2026,12000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,XOK,xok - interessensgemeinschaft der experimentellen musik- und klangkunstszene wiens
XOK - Interessensgemeinschaft der experimentellen Musik- und Klangkunstszene Wiens,1792507501,2,BMKöS_BMWKmS,Beschluss,2026,12000,Transparenzportal IFG 2026,"ausbezahlt. Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,XOK,xok - interessensgemeinschaft der experimentellen musik- und klangkunstszene wiens
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,MA7,Beschluss,2022,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik,We The People,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,BMKöS_BMWKmS,Beschluss,2022,6000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte,,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,MA7,Beschluss,2023,30000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,"posthuman social club | when we play
",,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,BMKöS_BMWKmS,Beschluss,2023,7000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Projekte,,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,MA7,Beschluss,2024,15000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Posthuman social club Vol. 3 – in the dark,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,BMKöS_BMWKmS,Beschluss,2024,12000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,MA7,Beschluss,2025,15000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,MA7,Beschluss,2026,12000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
andother stage - Verein für künstlerische Forschung und transdiszplinäre Kunst,1140457008,5,BMKöS_BMWKmS,Beschluss,2026,12000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen  ",,,andother stage - verein für künstlerische forschung und transdiszplinäre kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und Klang-Kunst,460617721,8,MA7,Beschluss,2025,20000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und klang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,MA7,Beschluss,2022,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelnförderungen (Projekte) Musik,CLUB RADIOKOJE,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,MA7,Beschluss,2022,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelnförderungen (Projekte) Stadtteilkultur und Interkulturalität,SONIC CELL – Mobile Mehr-Kanal-Klangzelle zur Vermittlung elektronischer Musik,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,MA7,Beschluss,2023,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelförderung (Projekte) Musik,CLUB RADIOKOJE | SONIC CELL,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,MA7,Beschluss,2024,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderung (Jahrestätigkeit) Musik,,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,BMKöS_BMWKmS,Beschluss,2024,15000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,BMKöS_BMWKmS,Beschluss,2025,15000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,MA7,Beschluss,2026,22000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
czirp czirp - experimental and sonic arts. Verein zur Förderung Experimenteller und\nKlang-Kunst,460617721,8,BMKöS_BMWKmS,Beschluss,2026,30000,Transparenzportal IFG 2026,ausbezahtl: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,czirp czirp - experimental and sonic arts. verein zur förderung experimenteller und\nklang-kunst
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2022,90000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Gesamtförderung Jahrestätigkeit,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,BMKöS_BMWKmS,Beschluss,2022,10400,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme ,,,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2023,110000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) Musik,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,BMKöS_BMWKmS,Beschluss,2023,12000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2024,110000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderung (Jahrestätigkeit) Musik,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,BMKöS_BMWKmS,Beschluss,2024,24000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2025,110000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2025,12000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2026,60000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2026,20000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
echoraum Vereinigung zur Förderung der Kulturkommunikation,884318065,15,MA7,Beschluss,2026,110000,Transparenzportal IFG 2026 — Gemeinderatsbeschluss Wien (Sitzung 18.12.2025) Jahresprogramm,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,echoraum,echoraum vereinigung zur förderung der kulturkommunikation
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,BMKöS_BMWKmS,Beschluss,2022,2500,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte,,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2023,3500,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Orchester & Ensembles Musik,Palimpsests,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2023,4000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Orchester & Ensembles Musik,,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,BMKöS_BMWKmS,Beschluss,2023,5000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Projekte,,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2024,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Orchester & Ensembles Musik,ILLUSIONEN – Konzertreihe im 1. Halbjahr 2024 | RECURRENCES – Konzertreihe im 2. Halbjahr 2024,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,BMKöS_BMWKmS,Beschluss,2025,15000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2025,8000,Transparenzportal IFG 2025,ausbezahtl: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2026,15000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,ensemble n - verein und ensemble für zeitgenössische musik
ensemble N - Verein und Ensemble für zeitgenössische Musik,1612878478,10,MA7,Beschluss,2026,8000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,ensemble n - verein und ensemble für zeitgenössische musik
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,MA7,Beschluss,2023,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,Projektreihe Nachhall im Frau*feld (Diskurs im echoraum),FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,MA7,Beschluss,2024,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Projektreihe Nachhall im Frau*feld (Diskurs im echoraum),FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,BMKöS_BMWKmS,Beschluss,2023,2000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Projekte,,FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,BMKöS_BMWKmS,Beschluss,2024,2200,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,BMKöS_BMWKmS,Beschluss,2025,2200,Transparenzportal IFG 2025,ausbezahlt: Förderung von Festspiele und ähnlichen Saisonveranstaltungen,,FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
FRAUFELD - zur Sichtbarmachung von Künstlerinnen,616707549,20,MA7,Beschluss,2025,10000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben im Bereich der Musik,,FRAU*FELD,fraufeld- zur sichtbarmachung von künstlerinnen
id/l Agentur für Kunst und Kultur,214732532,18,MA7,Beschluss,2022,30000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Einzelnförderungen (Projekte) Stadtteilkultur und Interkulturalität,Sonic Territories,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,BMKöS_BMWKmS,Beschluss,2022,19000,Kunst- und Kulturbericht des Bundes 2022,"ausbezahlt: Festspiele, Großveranstaltungen Musik und darstellende Kunst",Sonic Territories,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,MA7,Beschluss,2023,49000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Kulturinitiativen,Sonic Territories | Intra-Action,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,BMKöS_BMWKmS,Beschluss,2023,22000,Kunst- und Kulturbericht des Bundes 2023,"ausbezahlt: Festspiele, Großveranstaltungen Musik und darstellende Kunst",Sonic Territories Festival,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,MA7,Beschluss,2024,5000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Einzelnförderungen (Projekte) Kulturinitiativen,Sonic Territories,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,MA7,Beschluss,2025,50000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,BMKöS_BMWKmS,Beschluss,2025,23000,Transparenzportal IFG 2025,ausbezahlt: Förderung Festspiele und ähnlichen Saisonveranstaltungen Förderungen,,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,MA7,Beschluss,2026,50000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,id/l,id/l agentur für kunst und kultur
id/l Agentur für Kunst und Kultur,214732532,18,BMKöS_BMWKmS,Beschluss,2026,23000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,id/l,id/l agentur für kunst und kultur
liccht - kulturverein für nischenmusik und populärkultur,1472352125,3,MA7,Beschluss,2023,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,Konzert Veranstaltungsreihe ((liccht)),liccht,liccht - kulturverein für nischenmusik und populärkultur
liccht - kulturverein für nischenmusik und populärkultur,1472352125,3,MA7,Beschluss,2024,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Veranstaltungsreihe „liccht“,liccht,liccht - kulturverein für nischenmusik und populärkultur
liccht - kulturverein für nischenmusik und populärkultur,1472352125,3,MA7,Beschluss,2025,13000,Transparenzportal IFG 2025,ausbezahlt: Föderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,liccht,liccht - kulturverein für nischenmusik und populärkultur
liccht - kulturverein für nischenmusik und populärkultur,1472352125,3,MA7,Beschluss,2026,12000,Transparenzportal IFG 2026,ausbezahlt: Föderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,liccht,liccht - kulturverein für nischenmusik und populärkultur
minciospace Betriebs GmbH,GmbH,15,MA7,Beschluss,2023,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelförderungen (Projekte) Musik,The Dirt of Easter Island,Minciospace,minciospace - verein zur förderung von künstlerischer entwicklung unter besonderer berücksichtigung gesellschaftsrelevanter themen
minciospace Betriebs GmbH,GmbH,15,BMKöS_BMWKmS,Beschluss,2024,8000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,Minciospace,minciospace - verein zur förderung von künstlerischer entwicklung unter besonderer berücksichtigung gesellschaftsrelevanter themen
minciospace Betriebs GmbH,GmbH,15,MA7,Beschluss,2024,100000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) Musik,,Minciospace,minciospace betriebs gmbh
minciospace Betriebs GmbH,GmbH,15,MA7,Beschluss,2025,100000,Transparenzportal IFG 2025,ausbezahlt: Förderungen von Einzelnvorhaben im Bereich der Musik,,Minciospace,minciospace betriebs gmbh
minciospace Betriebs GmbH,GmbH,15,BMKöS_BMWKmS,Beschluss,2025,8000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Minciospace,minciospace betriebs gmbh
minciospace Betriebs GmbH,GmbH,15,MA7,Beschluss,2026,100000,Transparenzportal IFG 2026,ausbezahlt: Förderungen von Einzelnvorhaben im Bereich der Musik,,Minciospace,minciospace betriebs gmbh
minciospace Betriebs GmbH,GmbH,15,BMKöS_BMWKmS,Beschluss,2026,10000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Minciospace,minciospace betriebs gmbh
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,MA7,Beschluss,2022,15000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Orchester & Ensembles Musik,Black Page Orchestra Konzerte,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2022,13630,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musik Institutionen,House. Music. Europe,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2022,10000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2022,12000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte — Kompositionsförderung + Black Page Orchestra,Black Page Orchestra ,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,MA7,Beschluss,2023,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Orchester & Ensembles Musik,Black Page Orchestra Konzerte,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2023,3500,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Projekte – Kompositionsförderung ,House. Music. Europe,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2023,12000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,MA7,Beschluss,2024,22000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Orchester & Ensembles Musik,Black Page Orchestra Konzerte,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2024,15000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2024,16500,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte — Kompositionsförderung + Tourneekostenzuschuss,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,BMKöS_BMWKmS,Beschluss,2025,30000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,MA7,Beschluss,2025,27000,Transparenzportal IFG 2025,ausbezahlt: Förderungen von Einzelnvorhaben im Bereich der Musik,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"moment collective - Verein für experimentelle Musik, audio-visuelle und performative Kunst",839307922,14,MA7,Beschluss,2026,25000,Transparenzportal IFG 2026,ausbezahlt: Förderungen von Einzelnvorhaben im Bereich der Musik,,,"moment collective - verein für experimentelle musik, audio-visuelle und performative kunst"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,BMKöS_BMWKmS,Beschluss,2022,6000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Projekte,,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,MA7,Beschluss,2023,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,punctum collective Saison,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,MA7,Beschluss,2024,8000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelförderung (Projekte) Musik,Veranstaltungsreihe,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,BMKöS_BMWKmS,Beschluss,2024,7000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,MA7,Beschluss,2025,8000,Transparenzportal IFG 2025,ausbezahlt: Förderungen von Einzelnvorhaben im Bereich der Musik,,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
"punctum collective, Verein zur Förderung zeitgenössischer Musik und transmedialer Kunstformate",1310873198,5,BMKöS_BMWKmS,Beschluss,2025,9000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,"punctum collective, verein zur förderung zeitgenössischer musik und transmedialer kunstformate"
